title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,log_reviews,author_bestseller_count,book_age,is_recent,price_category,rating_category,reviews_category,genre_avg_price,price_vs_genre_avg,rating_reviews_interaction,price_zscore,reviews_percentile,genre_encoded,author_encoded,publisher_encoded
Forgotten Cooking Chronicles,Simon Sinek,fantasy,HarperCollins,9.89,3.9,818,1558,2015,6.70808408385307,56,11,0,budget,medium,medium,16.82627906976744,-6.936279069767441,26.16152792702697,-0.9347954953126186,60.391566265060234,3,14,2
Machine Learning Principles,Brand New Author,fantasy,Indie Pub,8.6,4.2,1292,1482,2011,7.164720378771857,49,15,0,budget,medium,high,16.82627906976744,-8.226279069767441,30.091825590841804,-1.1086475241632556,75.50200803212851,3,2,3
Dark Marketing Methods,Malcolm Gladwell,fantasy,Amazon KDP,24.23,3.9,62,3496,2010,4.143134726391533,44,16,0,mid_range,medium,low,16.82627906976744,7.403720930232559,16.158225432926976,0.9977921742363228,3.0622489959839356,3,10,0
History Collection,Simon Sinek,fantasy,O'Reilly Media,29.77,4.4,431,1822,2017,6.068425588244111,56,9,0,premium,high,medium,16.82627906976744,12.943720930232558,26.70107258827409,1.7444125151917715,38.55421686746988,3,14,5
Lost Gardening System,Michelle Obama,fiction,Simon & Schuster,8.74,5.0,1371,671,2024,7.22402480828583,49,2,1,budget,high,high,25.9630303030303,-17.2230303030303,36.12012404142915,-0.28844646342662666,77.61044176706827,4,11,7
Mystery Story,Stephen King,mystery,Indie Pub,16.71,4.7,1929,916,2020,7.5652752818989315,66,6,0,mid_range,high,high,18.75859649122807,-2.048596491228068,35.55679382492498,-0.3135717333556667,85.7429718875502,7,15,3
Complete Fitness Collection,Dale Carnegie,biography,HarperCollins,18.21,4.6,932,1305,2020,6.838405200847344,48,6,0,mid_range,high,medium,24.535342465753423,-6.3253424657534225,31.45666392389778,-0.11111654721156718,64.80923694779116,0,5,2
Hidden Design Journal,Stephen King,self-help,HarperCollins,14.55,5.0,654,776,2011,6.484635235635252,66,15,0,mid_range,high,medium,24.81764705882353,-10.267647058823528,32.423176178176256,-0.17446136140290833,53.06224899598394,12,15,2
Essential Money Saga,J.K. Rowling,self-help,Indie Pub,14.8,3.9,243,4676,2020,5.497168225293202,52,6,0,mid_range,medium,low,24.81764705882353,-10.017647058823528,21.43895607864349,-0.1702135196042125,22.439759036144576,12,8,3
Hidden Business Collection,Walter Isaacson,history,Hachette,19.2,3.3,364,1756,2025,5.8998973535824915,49,1,1,mid_range,low,low,17.616060606060607,1.5839393939393922,19.46966126682222,0.197966367307476,33.032128514056225,6,18,1
Lost Design Anthology,Malcolm Gladwell,self-help,Indie Pub,12.74,4.6,3,65685,2011,1.3862943611198906,44,15,0,budget,high,low,24.81764705882353,-12.077647058823528,6.376954061151496,-0.20521573602546628,0.15060240963855423,12,10,3
Modern Love Workbook,Delia Owens,science,Penguin Random House,28.93,4.2,222,1709,2013,5.407171771460119,59,13,0,premium,medium,low,34.48933333333333,-5.559333333333328,22.7101214401325,-0.10097481527577915,19.176706827309236,10,6,6
Advanced Love Trilogy,Michelle Obama,technology,Amazon KDP,24.98,4.6,3455,1301,2011,8.147867129923947,49,15,0,mid_range,high,high,27.96157894736842,-2.981578947368419,37.48018879765015,-0.44557292179488645,93.57429718875501,13,11,0
Design Masterclass,Colleen Hoover,science,Amazon KDP,23.9,3.5,1484,829,2024,7.3031700512368,46,2,1,mid_range,low,high,34.48933333333333,-10.589333333333329,25.561095179328802,-0.19233528790508175,80.02008032128514,10,4,0
Love Story,Robert Kiyosaki,business,Amazon KDP,23.76,4.1,317,1157,2021,5.762051382780177,52,5,0,mid_range,medium,low,26.626666666666665,-2.8666666666666636,23.624410669398724,-0.44888443019323465,28.96586345381526,1,13,0
Essential War Anthology,Brand New Author,self-help,Amazon KDP,23.99,4.5,354,1591,2011,5.872117789475416,49,15,0,mid_range,high,low,24.81764705882353,-0.8276470588235298,26.424530052639373,-0.014062855084153147,32.329317269076306,12,2,0
Forgotten War Chronicles,George R.R. Martin,romance,Simon & Schuster,22.0,3.9,727,1460,2014,6.590301048196686,53,12,0,mid_range,medium,medium,17.3478125,4.6521875,25.702174087967073,0.8831679864552147,56.92771084337349,9,7,7
Secret Marketing Anthology,Brand New Author,cooking,Hachette,18.49,4.5,1416,1728,2020,7.256297239690681,49,6,0,mid_range,high,high,17.460945945945944,1.029054054054054,32.65333757860806,0.141515249372998,78.5140562248996,2,2,1
AI Journal,Alex Michaelides,science fiction,Hachette,20.25,4.3,2213,1686,2025,7.7025561132685825,48,1,1,mid_range,high,high,23.323882352941176,-3.073882352941176,33.120991287054906,-0.05828834309377845,88.55421686746988,11,1,1
Dark Leadership Secrets,Simon Sinek,mystery,Penguin Random House,25.38,4.3,3189,1778,2025,8.06777619577889,56,1,1,premium,high,high,18.75859649122807,6.62140350877193,34.69143764184923,1.013515831147515,92.9718875502008,7,14,6
Bright Design Workbook,Michelle Obama,science fiction,O'Reilly Media,26.74,4.4,655,1107,2015,6.486160788944089,49,11,0,premium,high,medium,23.323882352941176,3.4161176470588224,28.539107471353994,0.06477796304401565,53.21285140562249,11,11,5
Lost War Journal,Yuval Noah Harari,business,Penguin Random House,27.61,5.0,375,2595,2013,5.929589143389895,44,13,0,premium,high,medium,26.626666666666665,0.9833333333333343,29.647945716949472,0.153977798729075,34.23694779116466,1,19,6
Forgotten Money Handbook,Neil Gaiman,business,Macmillan,33.64,4.3,817,1270,2023,6.706862336602747,50,3,1,premium,high,medium,26.626666666666665,7.013333333333335,28.83950804739181,1.0982009780541475,60.24096385542169,1,12,4
Mystery System,Stephen King,science fiction,Macmillan,18.07,3.4,614,1257,2020,6.421622267806518,66,6,0,mid_range,low,medium,23.323882352941176,-5.253882352941176,21.83351571054216,-0.0996264859875213,50.20080321285141,11,15,4
Past Fitness Anthology,George R.R. Martin,business,Indie Pub,27.0,5.0,388,1588,2021,5.963579343618446,53,5,0,premium,high,medium,26.626666666666665,0.37333333333333485,29.81789671809223,0.05845936765307272,35.54216867469879,1,7,3
Modern History Strategies,Yuval Noah Harari,self-help,Hachette,8.87,4.7,259,4828,2019,5.560681631015528,44,7,0,budget,high,low,24.81764705882353,-15.947647058823529,26.13520366577298,-0.27097232706927804,24.196787148594378,12,19,1
Future Fitness Methods,Walter Isaacson,science fiction,Indie Pub,23.42,4.2,1788,1644,2025,7.489412083508719,49,1,1,mid_range,medium,high,23.323882352941176,0.09611764705882564,31.45553075073662,0.0018226261599669407,83.83534136546184,11,18,3
Future Cooking: The Methods,Alex Michaelides,fiction,Amazon KDP,14.14,3.4,1299,1477,2022,7.170119543449628,48,4,0,budget,low,high,25.9630303030303,-11.8230303030303,24.378406447728736,-0.19800878346564266,76.00401606425703,4,1,0
Money Strategies,Simon Sinek,nonfiction,HarperCollins,22.38,4.4,415,1288,2021,6.030685260261263,56,5,0,mid_range,high,medium,17.289710144927536,5.090289855072463,26.53501514514956,0.8311408618255117,37.29919678714859,8,14,2
Forgotten Leadership Secrets,Delia Owens,self-help,Hachette,17.47,3.9,318,1811,2018,5.765191102784844,59,8,0,mid_range,medium,low,24.81764705882353,-7.347647058823529,22.48424530086089,-0.12484656919414086,29.21686746987952,12,6,1
Hidden War Anthology,Michelle Obama,self-help,Macmillan,14.87,4.3,2126,810,2017,7.6624678152002375,49,9,0,mid_range,high,high,24.81764705882353,-9.947647058823529,32.94861160536102,-0.16902412390057767,87.55020080321285,12,11,4
Lost Money Strategies,Stephen King,fiction,Penguin Random House,18.86,3.3,1357,2324,2015,7.213768308118642,66,11,0,mid_range,low,high,25.9630303030303,-7.103030303030302,23.805435416791518,-0.11895955209233812,77.40963855421687,4,15,6
Future Data Science Secrets,Simon Sinek,biography,Indie Pub,13.19,4.8,75,3622,2019,4.330733340286331,56,7,0,budget,high,low,24.535342465753423,-11.345342465753424,20.78752003337439,-0.1993022968404809,3.7148594377510036,0,14,3
Machine Learning Workbook,Michelle Obama,romance,,12.66,4.7,1211,787,2023,7.10002716662926,49,3,1,budget,high,high,17.3478125,-4.6878125,33.37012768315752,-0.8899310112725649,73.54417670682732,9,11,8
Leadership Masterclass,Walter Isaacson,biography,Simon & Schuster,15.38,4.0,659,4108,2019,6.492239835020471,49,7,0,mid_range,medium,medium,24.535342465753423,-9.155342465753423,25.968959340081884,-0.16083082439280735,53.5140562248996,0,18,7
Business Collection,Simon Sinek,technology,O'Reilly Media,32.22,4.6,2755,1627,2025,7.9215356321335495,56,1,1,premium,high,high,27.96157894736842,4.258421052631579,36.43906390781432,0.6363866743587694,91.56626506024097,13,14,5
Lost Fitness Chronicles,Malcolm Gladwell,science,HarperCollins,23.26,5.0,311,2324,2020,5.7430031878094825,44,6,0,mid_range,high,low,34.48933333333333,-11.229333333333326,28.71501593904741,-0.20395968203684187,28.263052208835344,10,10,2
Past Mystery Journal,Tim Ferriss,nonfiction,Hachette,16.91,4.3,1641,1706,2016,7.403670290012373,50,10,0,mid_range,high,high,17.289710144927536,-0.37971014492753596,31.835782247053203,-0.06199894821008631,81.82730923694778,8,17,1
Essential Cooking Anthology,Tim Ferriss,romance,HarperCollins,13.7,4.2,428,2170,2022,6.061456918928017,50,4,0,budget,medium,medium,17.3478125,-3.6478125000000006,25.458119059497673,-0.6924981464292149,38.35341365461847,9,17,2
Lost Fitness System,Yuval Noah Harari,technology,Penguin Random House,28.64,4.2,1061,1959,2018,6.967909201801884,44,8,0,premium,medium,high,27.96157894736842,0.678421052631581,29.265218647567917,0.10138455360875741,70.38152610441767,13,19,6
Bright Meditation Handbook,Alex Michaelides,science,,25.39,4.4,250,9964,2018,5.5254529391317835,48,8,0,premium,high,low,34.48933333333333,-9.099333333333327,24.311992932179848,-0.16527224531707757,23.19277108433735,10,1,8
Dark Business Methods,Robert Kiyosaki,fantasy,O'Reilly Media,34.99,4.1,3396,2376,2019,8.130647968160584,52,7,0,premium,medium,high,16.82627906976744,18.16372093023256,33.335656669458395,2.447906771471094,93.37349397590361,3,13,5
Advanced Cooking Anthology,Robert Kiyosaki,science fiction,Hachette,20.54,3.7,1461,1262,2021,7.2875606403097235,52,5,0,mid_range,medium,high,23.323882352941176,-2.783882352941177,26.96397436914598,-0.05278923234185854,79.21686746987952,11,13,1
Future Marketing: The Strategies,George R.R. Martin,business,Indie Pub,21.88,4.6,894,923,2023,6.796823718274855,53,3,1,mid_range,high,medium,26.626666666666665,-4.746666666666666,31.265389104064333,-0.7432691030176357,62.85140562248996,1,7,3
Beginner's Data Science Masterclass,Yuval Noah Harari,biography,HarperCollins,19.35,4.4,928,1251,2024,6.834108738813838,44,2,1,mid_range,high,medium,24.535342465753423,-5.185342465753422,30.07007845078089,-0.0910903012799015,64.45783132530121,0,19,2
Past Business Collection,Delia Owens,nonfiction,Macmillan,27.02,4.7,597,2047,2014,6.393590753950631,59,12,0,premium,high,medium,17.289710144927536,9.730289855072463,30.04987654356797,1.5887585434644835,49.096385542168676,8,6,4
Machine Learning Collection,Malcolm Gladwell,fiction,O'Reilly Media,35.53,3.6,1396,1356,2012,7.242082359256962,44,14,0,premium,medium,high,25.9630303030303,9.5669696969697,26.071496493325064,0.16022491549092185,78.1124497991968,4,10,5
Secret Time Methods,Tara Westover,business,Amazon KDP,33.17,3.8,637,2124,2024,6.45833828334479,46,2,1,premium,medium,medium,26.626666666666665,6.5433333333333366,24.5416854767102,1.0246048098480476,51.50602409638554,1,16,0
Leadership Bible,James Clear,science fiction,Amazon KDP,19.68,4.7,1469,938,2018,7.293017679772782,43,8,0,mid_range,high,high,23.323882352941176,-3.6438823529411764,34.27718309493208,-0.0690969400889314,79.56827309236948,11,9,0
The Ultimate Data Science Anthology,Neil Gaiman,nonfiction,Indie Pub,28.07,4.7,462,1692,2012,6.137727054086234,50,14,0,premium,high,medium,17.289710144927536,10.780289855072464,28.847317154205303,1.7602021998698545,40.41164658634538,8,12,3
Space Framework,Simon Sinek,nonfiction,Amazon KDP,20.95,4.6,462,3929,2015,6.137727054086234,56,11,0,mid_range,high,medium,17.289710144927536,3.660289855072463,28.233544448796675,0.5976509297686735,40.41164658634538,8,14,0
Dark Marketing Story,George R.R. Martin,cooking,Amazon KDP,13.51,4.3,667,1290,2022,6.504288173536645,53,4,0,budget,high,medium,17.460945945945944,-3.9509459459459446,27.968439146207572,-0.5433330723464663,54.11646586345381,2,7,0
Cooking Secrets,Dale Carnegie,fantasy,HarperCollins,14.13,3.5,168,1987,2015,5.1298987149230735,48,11,0,budget,low,low,16.82627906976744,-2.6962790697674404,17.954645502230758,-0.36337487335393576,13.95582329317269,3,5,2
Bright Marketing Journal,James Clear,health,Penguin Random House,22.97,3.1,308,1203,2019,5.733341276897746,43,7,0,mid_range,low,low,18.720967741935485,4.2490322580645135,17.773357958383013,0.6742253222961869,28.012048192771083,5,9,6
Essential Fitness Strategies,Agatha Christie,romance,Macmillan,11.81,4.7,1215,4248,2017,7.103322062526113,39,9,0,budget,high,high,17.3478125,-5.537812499999999,33.38561369387273,-1.05129441042338,73.79518072289156,9,0,4
The Ultimate Meditation Strategies,Robert Kiyosaki,science fiction,Penguin Random House,16.56,4.3,4405,605,2023,8.39072252736229,52,3,1,mid_range,high,high,23.323882352941176,-6.763882352941177,36.08010686765784,-0.1282597867992423,95.98393574297188,11,13,6
Bright Machine Learning Secrets,Robert Kiyosaki,fiction,Penguin Random House,4.99,3.7,363,685,2024,5.8971538676367405,52,2,1,budget,medium,low,25.9630303030303,-20.9730303030303,21.81946931025594,-0.35125040784397665,32.93172690763052,4,13,6
Advanced Machine Learning Story,Michelle Obama,science fiction,Amazon KDP,20.11,4.8,6738,592,2024,8.815666824946216,49,2,1,mid_range,high,high,23.323882352941176,-3.2138823529411766,42.315200759741835,-0.06094308621539497,98.2429718875502,11,11,0
Future War Secrets,Simon Sinek,romance,Macmillan,17.97,4.3,1432,1491,2020,7.267525427828172,56,6,0,mid_range,high,high,17.3478125,0.622187499999999,31.250359339661138,0.11811563518723245,78.714859437751,9,14,4
The Ultimate Marketing Chronicles,Stephen King,science,Macmillan,30.52,4.4,558,842,2023,6.326149473155099,66,3,1,premium,high,medium,34.48933333333333,-3.969333333333328,27.83505768188244,-0.07209546110468747,47.03815261044177,10,15,4
Dark Mystery: The Saga,Neil Gaiman,fantasy,O'Reilly Media,21.54,3.6,178,2081,2011,5.187385805840755,50,15,0,mid_range,medium,low,16.82627906976744,4.713720930232558,18.67458890102672,0.63526352492763,14.708835341365461,3,12,5
Essential Marketing Anthology,Neil Gaiman,technology,Amazon KDP,25.9,3.4,1949,1284,2014,7.575584651557793,50,12,0,premium,low,high,27.96157894736842,-2.061578947368421,25.756987815296494,-0.3080863432781238,86.24497991967871,13,12,0
Secret Space: The Journal,Yuval Noah Harari,self-help,Hachette,10.05,4.1,257,1453,2014,5.552959584921617,44,12,0,budget,medium,low,24.81764705882353,-14.767647058823528,22.76713429817863,-0.2509225137794336,23.895582329317268,12,19,1
Advanced War Bible,Tara Westover,romance,Simon & Schuster,22.75,3.5,340,3264,2022,5.831882477283517,46,4,0,mid_range,low,low,17.3478125,5.4021875,20.41158867049231,1.025547456294169,31.12449799196787,9,16,7
Hidden Design Handbook,Dale Carnegie,history,HarperCollins,11.99,4.4,114,1773,2016,4.74493212836325,48,10,0,budget,high,low,17.616060606060607,-5.626060606060607,20.877701364798302,-0.7031650230401003,7.379518072289157,6,5,2
Past War Methods,Colleen Hoover,health,Macmillan,14.9,5.0,1389,900,2016,7.237059026124737,46,10,0,mid_range,high,high,18.720967741935485,-3.820967741935485,36.185295130623686,-0.6063011647888203,77.91164658634538,5,4,4
Meditation Strategies,Malcolm Gladwell,nonfiction,Macmillan,15.63,4.5,467,2414,2013,6.148468295917647,44,13,0,mid_range,high,medium,17.289710144927536,-1.6597101449275353,27.66810733162941,-0.27099692935187153,40.81325301204819,8,10,4
Secret Love Methods,Yuval Noah Harari,cooking,Indie Pub,15.24,3.9,251,1968,2019,5.529429087511423,44,7,0,mid_range,medium,low,17.460945945945944,-2.220945945945944,21.56477344129455,-0.30542391640777683,23.293172690763054,2,19,3
Bright Money System,Dale Carnegie,science,O'Reilly Media,32.99,4.2,302,952,2024,5.713732805509369,48,2,1,premium,medium,low,34.48933333333333,-1.4993333333333254,23.99767778313935,-0.027232565002425508,27.56024096385542,10,5,5
Past Meditation Story,Dale Carnegie,self-help,Indie Pub,11.41,4.8,654,1137,2023,6.484635235635252,48,3,1,budget,high,medium,24.81764705882353,-13.407647058823528,31.126249131049207,-0.2278142543945282,53.06224899598394,12,5,3
Beginner's Meditation Workbook,Brene Brown,nonfiction,Amazon KDP,11.63,5.0,241,1799,2019,5.488937726156687,53,7,0,budget,high,low,17.289710144927536,-5.659710144927535,27.444688630783432,-0.9241156204199507,22.13855421686747,8,3,0
Past Money Anthology,Yuval Noah Harari,mystery,O'Reilly Media,24.06,4.4,1059,1779,2020,6.966024187106113,44,6,0,mid_range,high,high,18.75859649122807,5.30140350877193,30.650506423266897,0.8114678974515288,70.18072289156626,7,19,5
Secret Money Chronicles,J.K. Rowling,history,Indie Pub,14.07,4.1,495,2109,2015,6.206575926724928,52,11,0,budget,medium,medium,17.616060606060607,-3.546060606060607,25.4469612995722,-0.4431992405265137,42.46987951807229,6,8,3
Python Journal,Michelle Obama,romance,Penguin Random House,19.82,3.8,825,693,2012,6.716594773520978,49,14,0,mid_range,medium,medium,17.3478125,2.4721875000000004,25.523060139379712,0.46931832745665375,60.8433734939759,9,11,6
Secret Time Framework,Yuval Noah Harari,business,HarperCollins,24.56,5.0,454,984,2014,6.12029741895095,44,12,0,mid_range,high,medium,26.626666666666665,-2.0666666666666664,30.601487094754752,-0.3236143566509369,39.65863453815261,1,19,2
Secret Marketing Journal,Brand New Author,nonfiction,O'Reilly Media,38.39,5.0,1040,1696,2025,6.947937068614969,49,1,1,premium,high,high,17.289710144927536,21.100289855072464,34.73968534307485,3.4452484228254985,69.47791164658635,8,2,5
Past Space Chronicles,James Clear,nonfiction,Hachette,13.1,3.7,536,1042,2019,6.285998094508865,43,7,0,budget,medium,medium,17.289710144927536,-4.1897101449275365,23.2581929496828,-0.6840945014524318,45.38152610441767,8,9,1
Secret Fitness Framework,Robert Kiyosaki,fiction,,11.75,3.8,781,1324,2017,6.661854740545311,52,9,0,budget,medium,medium,25.9630303030303,-14.213030303030301,25.315048014072183,-0.23803583070763373,59.28714859437751,4,13,8
Meditation Secrets,Agatha Christie,science,HarperCollins,26.17,4.6,262,5296,2021,5.572154032177765,39,5,0,premium,high,low,34.48933333333333,-8.319333333333326,25.631908548017716,-0.15110501496899484,24.397590361445783,10,0,2
Hidden Marketing Anthology,Colleen Hoover,science,Penguin Random House,15.03,3.9,3668,930,2012,8.207674424355282,46,14,0,mid_range,medium,high,34.48933333333333,-19.459333333333326,32.0099302549856,-0.35344212532494534,94.77911646586345,10,4,6
Hidden War Masterclass,James Clear,nonfiction,Simon & Schuster,23.36,4.5,535,922,2012,6.284134161070802,43,14,0,mid_range,high,medium,17.289710144927536,6.070289855072463,28.27860372481861,0.9911549411371912,45.230923694779115,8,9,7
Leadership Anthology,Michelle Obama,romance,Macmillan,17.79,4.0,1739,985,2016,7.461640392208575,49,10,0,mid_range,medium,high,17.3478125,0.4421874999999993,29.8465615688343,0.08394456242588344,83.33333333333334,9,11,4
Machine Learning Chronicles,Michelle Obama,science,HarperCollins,25.85,3.7,641,1394,2018,6.464588303689961,49,8,0,premium,medium,medium,34.48933333333333,-8.639333333333326,23.918976723652857,-0.15691721203487494,51.95783132530121,10,11,2
Future Mystery Bible,Tim Ferriss,health,Penguin Random House,16.32,4.5,2225,1338,2016,7.70796153183549,50,10,0,mid_range,high,high,18.720967741935485,-2.400967741935485,34.68582689325971,-0.38097927982466784,88.85542168674698,5,17,6
Secret War Workbook,J.K. Rowling,science,Macmillan,19.54,4.3,1469,2289,2022,7.293017679772782,52,4,0,mid_range,high,high,34.48933333333333,-14.949333333333328,31.359976023022963,-0.27152647292769794,79.56827309236948,10,8,4
Hidden Meditation Bible,Stephen King,biography,HarperCollins,31.6,4.3,1307,927,2021,7.176254532017144,66,5,0,premium,high,high,24.535342465753423,7.064657534246578,30.85789448767372,0.12410400807352334,76.10441767068274,0,15,2
Modern Time Anthology,Brand New Author,technology,Amazon KDP,25.67,4.7,953,2129,2020,6.860663671448287,49,6,0,premium,high,medium,27.96157894736842,-2.291578947368418,32.24511925580695,-0.342457987907314,65.66265060240963,13,2,0
Forgotten Mystery Bible,Dale Carnegie,self-help,Amazon KDP,16.07,4.5,69,2305,2023,4.248495242049359,48,3,1,mid_range,high,low,24.81764705882353,-8.747647058823528,19.118228589222117,-0.1486344832668376,3.313253012048193,12,5,0
Cooking Workbook,Brand New Author,biography,Hachette,9.48,5.0,102,14404,2017,4.634728988229636,49,9,0,budget,high,low,24.535342465753423,-15.055342465753423,23.17364494114818,-0.26447543053037526,6.2248995983935735,0,2,1
Complete Python Methods,Stephen King,science fiction,Amazon KDP,14.97,4.5,1267,856,2020,7.145196134997171,66,6,0,mid_range,high,high,23.323882352941176,-8.353882352941175,32.15338260748727,-0.1584100836804584,74.8995983935743,11,15,0
Essential Space Collection,Dale Carnegie,history,Hachette,19.6,4.4,577,2262,2013,6.359573868672378,48,13,0,mid_range,high,medium,17.616060606060607,1.9839393939393943,27.982125022158463,0.24795978702162752,48.29317269076305,6,5,1
Beginner's Marketing Bible,Delia Owens,romance,Amazon KDP,16.66,3.8,586,1431,2013,6.375024819828097,59,13,0,mid_range,medium,medium,17.3478125,-0.6878124999999997,24.225094315346766,-0.1305738387981411,48.795180722891565,9,6,0
Hidden Mystery Bible,Brand New Author,mystery,Indie Pub,22.68,4.2,329,3122,2022,5.799092654460526,49,4,0,mid_range,medium,low,18.75859649122807,3.921403508771931,24.35618914873421,0.6002359667693615,30.220883534136544,7,2,3
Essential Cooking Principles,Delia Owens,science fiction,Macmillan,20.43,4.6,580,1680,2015,6.364750756851911,59,11,0,mid_range,high,medium,23.323882352941176,-2.8938823529411764,29.277853481518786,-0.054875101937414364,48.393574297188756,11,6,4
Hidden Fitness Journal,Brene Brown,science,O'Reilly Media,46.95,3.5,415,2429,2014,6.030685260261263,53,12,0,premium,low,medium,34.48933333333333,12.460666666666675,21.10739841091442,0.22632453199659325,37.29919678714859,10,3,5
Advanced Money Strategies,Walter Isaacson,science,HarperCollins,19.67,4.1,238,2278,2021,5.476463551931511,49,5,0,mid_range,medium,low,34.48933333333333,-14.819333333333326,22.453500562919192,-0.2691652678696841,21.636546184738954,10,18,2
Hidden War Workbook,Robert Kiyosaki,history,Simon & Schuster,15.28,4.7,1030,904,2019,6.93828448401696,52,7,0,mid_range,high,high,17.616060606060607,-2.3360606060606077,32.60993707487972,-0.2919691458912063,68.92570281124499,6,13,7
Past Design Story,Tim Ferriss,biography,O'Reilly Media,30.32,4.1,41,9532,2020,3.7376696182833684,50,6,0,premium,medium,low,24.535342465753423,5.784657534246577,15.32444543496181,0.10161839860638995,1.4558232931726909,0,17,5
Hidden War Methods,Tim Ferriss,science,Macmillan,18.95,4.8,3789,1219,2025,8.240121298076472,50,1,1,mid_range,high,high,34.48933333333333,-15.539333333333328,39.552582230767065,-0.28224271126791434,95.03012048192771,10,17,4
Past Mystery Framework,Walter Isaacson,science fiction,Macmillan,13.93,4.0,926,1252,2020,6.831953565565855,49,6,0,budget,medium,medium,23.323882352941176,-9.393882352941176,27.32781426226342,-0.17813103258389537,64.35742971887551,11,18,4
Secret Python Collection,Alex Michaelides,fiction,Macmillan,11.93,4.3,298,2275,2015,5.700443573390687,48,11,0,budget,high,low,25.9630303030303,-14.033030303030301,24.51190736557995,-0.23502124137560093,27.158634538152608,4,1,4
Space Anthology,Malcolm Gladwell,science fiction,O'Reilly Media,30.8,4.8,774,1997,2019,6.652863029353347,44,7,0,premium,high,medium,23.323882352941176,7.476117647058825,31.933742540896066,0.1417655135708946,59.036144578313255,11,10,5
Bright Space Workbook,Simon Sinek,business,Macmillan,29.75,4.7,15,4925,2018,2.772588722239781,56,8,0,premium,high,low,26.626666666666665,3.123333333333335,13.031166994526972,0.4890752454547227,0.5020080321285141,1,14,4
Past Space Trilogy,George R.R. Martin,fiction,O'Reilly Media,23.17,3.3,141,2197,2022,4.955827057601261,53,4,0,mid_range,low,low,25.9630303030303,-2.7930303030302994,16.35422929008416,-0.046776885308663786,10.040160642570282,4,7,5
Love Chronicles,Dale Carnegie,nonfiction,HarperCollins,17.71,2.9,366,1534,2013,5.905361848054571,48,13,0,mid_range,low,medium,17.289710144927536,0.42028985507246475,17.125549359358253,0.06862479000352964,33.48393574297189,8,5,2
Space Masterclass,Brand New Author,fantasy,Penguin Random House,12.27,4.3,131,1729,2022,4.882801922586371,49,4,0,budget,high,low,16.82627906976744,-4.556279069767442,20.99604826712139,-0.6140452405339242,9.63855421686747,3,2,6
Secret Marketing Secrets,Robert Kiyosaki,nonfiction,Hachette,14.92,4.0,1257,896,2017,7.1372784372603855,52,9,0,mid_range,medium,high,17.289710144927536,-2.369710144927536,28.549113749041542,-0.38692549701645573,74.69879518072288,8,13,1
Business Story,Dale Carnegie,history,Amazon KDP,20.98,3.7,650,1496,2024,6.478509642208569,48,2,1,mid_range,medium,medium,17.616060606060607,3.3639393939393933,23.970485676171705,0.42043708503544924,52.71084337349398,6,5,0
Complete AI Story,James Clear,technology,,37.78,5.0,692,1215,2013,6.541029999189903,43,13,0,premium,high,medium,27.96157894736842,9.818421052631582,32.70514999594952,1.467283822786163,55.3714859437751,13,9,8
Love Anthology,Simon Sinek,technology,Indie Pub,18.14,4.1,1642,2650,2024,7.404279118037268,56,2,1,mid_range,medium,high,27.96157894736842,-9.821578947368419,30.357544383952796,-1.4677557446803846,81.92771084337349,13,14,3
The Ultimate AI Guide,George R.R. Martin,fiction,O'Reilly Media,31.65,5.0,550,992,2020,6.311734809152915,53,6,0,premium,high,medium,25.9630303030303,5.6869696969696975,31.558674045764576,0.09524376766710367,46.68674698795181,4,7,5
Business Chronicles,Tim Ferriss,health,HarperCollins,18.39,3.9,3480,2484,2015,8.15507488781144,50,11,0,mid_range,medium,high,18.720967741935485,-0.33096774193548484,31.804792062464614,-0.052517095405093396,94.17670682730925,5,17,2
Mystery Chronicles,J.K. Rowling,romance,Indie Pub,18.71,5.0,2793,1316,2023,7.935229539816907,52,3,1,mid_range,high,high,17.3478125,1.362187500000001,39.67614769908454,0.25859671209500124,91.76706827309236,9,8,3
Time Journal,Neil Gaiman,business,Amazon KDP,25.16,3.9,553,2862,2010,6.317164686747284,50,16,0,mid_range,medium,medium,26.626666666666665,-1.466666666666665,24.636942278314407,-0.22966180149421306,46.88755020080321,1,12,0
Bright Data Science Masterclass,James Clear,cooking,Macmillan,25.07,4.6,712,973,2016,6.569481420414296,43,10,0,mid_range,high,medium,17.460945945945944,7.609054054054056,30.21961453390576,1.0463951603999213,56.024096385542165,2,9,4
Lost AI Principles,Delia Owens,biography,Simon & Schuster,8.26,3.9,1015,3271,2021,6.923628628138427,59,5,0,budget,medium,high,24.535342465753423,-16.275342465753425,27.002151649739865,-0.2859070270537367,68.17269076305222,0,6,7
Forgotten AI Framework,Walter Isaacson,fantasy,Indie Pub,9.77,4.6,1987,1646,2022,7.59488438721652,49,4,0,budget,high,high,16.82627906976744,-7.056279069767442,34.93646818119599,-0.9509677770661664,86.64658634538152,3,18,3
Cooking System,George R.R. Martin,technology,Simon & Schuster,29.98,5.0,84,2868,2019,4.442651256490317,53,7,0,premium,high,low,27.96157894736842,2.018421052631581,22.21325628245158,0.301636744057086,5.070281124497992,13,7,7
